Ciudad,Empresa,Sueldo,Periodo
paris,Meritis,Sobre 43 mil € -47 mil €,Data Scientist
paris,Wabel,Sobre 957 € -1 mil €,Data Scientist - Becario por mes
paris,Tétris Design & Build,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,Intersec Group,Sobre 39 mil € -42 mil €,Data Scientist
paris,Sogeti,Sobre 33 mil € -36 mil €,Data Scientist
paris,Zenly,Sobre 64 mil € -70 mil €,Data Scientist
paris,Coperneec,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,Neoxia,Sobre 41 mil € -44 mil €,Data Scientist
paris,Metigate,Sobre 40 mil € -43 mil €,Data Scientist
paris,Baobab,Sobre 49 mil € -53 mil €,Data Scientist
paris,Chanel,Sobre 1 mil € -2 mil €,Data Scientist - Por mes
paris,"Quora, Inc.",Sobre 96 mil € -104 mil €,Data Scientist
paris,Wecasa,Sobre 55 mil € -59 mil €,Data Scientist
paris,Groupe Invivo,Sobre 38 mil € -41 mil €,Data Scientist
paris,North American Corporation,Sobre 1 mil € -1 mil €,Data Scientist - Por mes
paris,TRIBVN Healthcare,Sobre 46 mil € -51 mil €,Data Scientist
paris,Ceva Animal Health,Sobre 44 mil € -47 mil €,Data Scientist
paris,AptaDeep,Sobre 39 mil US$ -43 mil US$,Data Scientist - Proveedor de servicios
paris,TNP Consultants,Sobre 1 mil € -2 mil €,Data Scientist - Becario por mes
paris,INVIVOO,Sobre 45 mil € -49 mil €,Data Scientist
paris,Dhatim,Sobre 37 mil € -40 mil €,Data Scientist
paris,Inria,Sobre 35 mil € -37 mil €,Data Scientist - Proveedor de servicios
paris,Virtuo,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Egencia,Sobre 79 mil € -85 mil €,Data Scientist
paris,Nalanda Educational Institutions,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,Dirección General de Aviación Civil,Sobre 79 mil € -85 mil €,Data Scientist
paris,SAP,Sobre 44 mil € -48 mil €,Data Scientist
paris,Activus Services,Sobre 27 mil € -29 mil €,Data Scientist
paris,no,Sobre 44 mil € -48 mil €,Data Scientist - Becario
paris,Aucun,Sobre 490 € -534 €,Data Scientist - Becario por mes
paris,Moody's Analytics,Sobre 10 US$ -10 US$ por hora,Data Scientist - Becario por hora
paris,Fundvisory,Sobre 45 mil € -48 mil €,Data Scientist
paris,FinWedge,Sobre 590 € -647 €,Data Scientist - Becario por mes
paris,Datawords,Sobre 36 mil € -38 mil €,Data Scientist
paris,Kolibri Games,Sobre 1 mil € -2 mil €,Data Scientist - Por mes
paris,Danone,Sobre 44 mil € -49 mil €,Data Scientist
paris,BNP Paribas Cardif,Sobre 2 mil € -2 mil €,Data Scientist
paris,Ministère de la Justice,Sobre 3 mil € -3 mil €,Data Scientist - Por mes
paris,Lincoln,Sobre 43 mil € -48 mil €,Data Scientist
paris,CGI,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Voxdata,Sobre 6 mil US$ -6 mil US$,Data Scientist - Por mes
paris,Vroomly,Sobre 48 mil € -52 mil €,Data Scientist
paris,Shippeo,Sobre 53 mil € -58 mil €,Data Scientist
paris,Orange Business Services,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,HAMIDA PEINTURE,Sobre 10 mil € -11 mil €,Data Scientist - Becario
paris,Goodyear,Sobre 45 mil € -49 mil €,Data Scientist
paris,Ubisoft,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Data&Data,Sobre 42 mil € -47 mil €,Data Scientist
paris,Liberkeys,Sobre 3 mil € -3 mil €,Data Scientist - Por mes
paris,Deepsense (France),Sobre 46 mil € -50 mil €,Data Scientist
paris,TotalEnergies,Sobre 2 mil € -2 mil €,Data Scientist - Proveedor de servicios por mes
paris,Polyconseil,Sobre 1 mil € -2 mil €,Data Scientist - Becario por mes
paris,NewGeneration SR,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,The Smart Arrow,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Bread Financial,Sobre 48 mil € -53 mil €,Data Scientist
paris,ITT,Sobre 46 mil € -50 mil €,Data Scientist
paris,Sense4Data,Sobre 43 mil € -47 mil €,Data Scientist
paris,ACENSI,Sobre 2 mil € -2 mil €,Data Scientist - Becario por mes
paris,Masternaut,Sobre 49 mil € -54 mil €,Data Scientist
paris,JK Design,Sobre 45 mil € -49 mil €,Data Scientist
paris,École normale supérieure Paris-Saclay,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,HHH,Sobre 52 mil € -56 mil €,Data Scientist - Proveedor de servicios
paris,Astek Group,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Natixis,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,BETC Paris,Sobre 993 € -1 mil €,Data Scientist - Becario por mes
paris,Regulation Partners,Sobre 40 mil € -43 mil €,Data Scientist
paris,Osmos,Sobre 44 mil € -47 mil €,Data Scientist
paris,Aviva Investors,Sobre 53 mil € -58 mil €,Data Scientist
paris,Corum Asset Management,Sobre 45 mil € -48 mil €,Data Scientist
paris,Mathspace,Sobre 44 mil US$ -47 mil US$,Data Scientist
paris,Pets at Home,Sobre 3 mil € -3 mil €,Data Scientist - Proveedor de servicios por mes
paris,Klee Group,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,TIMC-IMAG,Sobre 601 € -648 €,Data Scientist - Becario por mes
paris,Sagemcom,Sobre 2 mil € -2 mil €,Data Scientist - Becario por mes
paris,La Banque Postale,Sobre 1 mil € -2 mil €,Data Scientist - Becario por mes
paris,Sigfox,Sobre 41 mil € -45 mil €,Data Scientist - Proveedor de servicios
paris,SUEZ,Sobre 45 mil € -49 mil €,Data Scientist
paris,Asgardian Labs,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,La Bourse aux Livres,Sobre 41 mil € -44 mil €,Data Scientist
paris,Axionable,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,WEBPOPULATION,Sobre 43 mil € -47 mil €,Data Scientist
paris,LiveMentor,Sobre 45 mil € -48 mil €,Data Scientist
paris,Vizzit,Sobre 39 mil € -42 mil €,Data Scientist
paris,YUNI Beauty,Sobre 44 mil € -49 mil €,Data Scientist
paris,Isoftech,Sobre 37 mil € -40 mil €,Data Scientist
paris,Saaswedo,Sobre 55 mil € -60 mil €,Data Scientist
paris,Argon & Co,Sobre 1 mil € -2 mil €,Data Scientist - Becario por mes
paris,Novanexx,Sobre 600 € -638 €,Data Scientist - Becario por mes
paris,Talent,Sobre 38 mil € -41 mil €,Data Scientist
paris,Jacquie et Michel,Sobre 3 mil € -3 mil €,Data Scientist - Por mes
paris,Etudiant ,Sobre 934 € -1 mil €,Data Scientist - Por mes
paris,￼Data Impact,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Adenova,Sobre 39 mil € -43 mil €,Data Scientist
paris,Cantor Fitzgerald,Sobre 3 mil € -3 mil €,Data Scientist - Por mes
paris,FieldBox.ai,Sobre 18 mil € -19 mil €,Data Scientist - Becario
paris,WeeFin,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Quadient,Sobre 40 mil € -43 mil €,Data Scientist - Proveedor de servicios
paris,Henceforth Solutions,Sobre 500 € -532 €,Data Scientist - Becario por mes
paris,Homa Games,Sobre 44 mil € -49 mil €,Data Scientist
paris,LISIS,Sobre 29 mil € -31 mil €,Data Scientist
paris,Sia Partners,Sobre 2 mil € -2 mil €,Data Scientist - Becario por mes
paris,Experis,Sobre 46 mil € -49 mil €,Data Scientist
paris,Group Avril,Sobre 1 mil € -1 mil €,Data Scientist - Por mes
paris,Axens,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,BK Consulting,Sobre 75 € -81 € por hora,Data Scientist - Por hora
paris,Viseo,Sobre 43 mil € -47 mil €,Data Scientist
paris,Pariszenebis,Sobre 50 mil € -54 mil €,Data Scientist
paris,Lincoln Financial Group,Sobre 39 mil € -41 mil €,Data Scientist
paris,hibooks,Sobre 41 mil € -44 mil €,Data Scientist
paris,CNRS,Sobre 572 € -621 €,Data Scientist - Becario por mes
paris,Gouvêa Vieira Advogados,Sobre 51 mil € -56 mil €,Data Scientist
paris,LineUp 7,Sobre 54 mil € -58 mil €,Data Scientist
paris,Aucun,Sobre 19 mil € -21 mil €,Data Scientist
paris,Reverso-Softissimo,Sobre 47 mil € -51 mil €,Data Scientist
paris,ManpowerGroup,Sobre 1 mil € -1 mil €,Data Scientist - Por mes
paris,RCI Bank and Services,Sobre 64 mil € -70 mil €,Data Scientist
paris,Legalstart,Sobre 44 mil € -48 mil €,Data Scientist
paris,Saynova,Sobre 606 € -651 €,Data Scientist - Becario por mes
paris,ESCP Europe,Sobre 49 mil € -54 mil €,Data Scientist
paris,Google,Sobre 2 mil € -2 mil €,Data Scientist - Becario por mes
paris,Braincities,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,Mutuelle Nationale Territoriale,Sobre 54 mil € -57 mil €,Data Scientist - Proveedor de servicios
paris,CNRS,Sobre 2 mil € -2 mil €,Data Scientist - Proveedor de servicios por mes
paris,Page Personnel,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,MSD,Sobre 62 mil € -68 mil €,Data Scientist
paris,Kyriba Corp.,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,AYTM,Sobre 45 € -49 € por hora,Data Scientist - Proveedor de servicios por hora
paris,zfhk,Sobre 3 mil € -3 mil €,Data Scientist - Por mes
paris,Entrepreneurs d'Intérêt Général,Sobre 3 mil € -3 mil €,Data Scientist - Por mes
paris,Invoca,Sobre 580 € -629 €,Data Scientist - Becario por mes
paris,GetPro,Sobre 74 mil € -81 mil €,Data Scientist
paris,Schlumberger,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,La coopérative agricole,Sobre 48 mil € -53 mil €,Data Scientist
paris,Inria,Sobre 580 € -634 €,Data Scientist - Becario por mes
paris,J. Kapela Design & Construction,Sobre 44 mil € -48 mil €,Data Scientist
paris,Institute of Housing - NIPTIS named after Atayev,Sobre 39 mil € -43 mil €,Data Scientist
paris,"Société des Auteurs, Compositeurs et Éditeurs de Musique",Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,X-brain,Sobre 58 mil € -63 mil €,Data Scientist
paris,Contentsquare,Sobre 822 € -892 €,Data Scientist - Becario por mes
paris,Air France-KLM,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Generali,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,Adroi,Sobre 54 mil € -59 mil €,Data Scientist
paris,Faurecia,Sobre 79 mil US$ -85 mil US$,Data Scientist
paris,Soitec,Sobre 44 mil € -47 mil €,Data Scientist
paris,Aramisauto,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Matmut,Sobre 19 mil € -21 mil €,Data Scientist
paris,Startup,Sobre 54 mil € -59 mil €,Data Scientist
paris,JobTeaser,Sobre 47 mil € -51 mil €,Data Scientist
paris,Récital,Sobre 50 mil € -54 mil €,Data Scientist
paris,M13h,Sobre 47 mil € -51 mil €,Data Scientist
paris,CPAM,Sobre 32 mil € -35 mil €,Data Scientist
paris,Fortia Financial Solutions,Sobre 2 mil € -2 mil €,Data Scientist - Becario por mes
paris,Confidential,Sobre 37 mil € -41 mil €,Data Scientist
paris,SQLI,Sobre 45 mil € -48 mil €,Data Scientist
paris,Cegedim,Sobre 40 mil € -42 mil €,Data Scientist
paris,Alma Group,Sobre 39 mil € -42 mil €,Data Scientist - Becario
paris,Enedis,Sobre 66 mil € -71 mil €,Data Scientist
paris,Onogone,Sobre 34 mil € -37 mil €,Data Scientist
paris,Eurofins Scientific,Sobre 47 mil € -51 mil €,Data Scientist
paris,Nintendo,Sobre 41 mil € -44 mil €,Data Scientist
paris,OpenHealth Company,Sobre 4 € -4 € por hora,Data Scientist - Becario por hora
paris,Believe,Sobre 63 mil € -68 mil €,Data Scientist
paris,Signature Consultants,Sobre 44 mil € -47 mil €,Data Scientist
paris,Groupe Crédit Agricole,Sobre 39 mil € -43 mil €,Data Scientist - Proveedor de servicios
paris,Banque Privée Européenne,Sobre 44 mil € -47 mil €,Data Scientist
paris,JPS Industries,Sobre 580 € -628 €,Data Scientist - Becario por mes
paris,Quantum Solutions,Sobre 832 € -906 €,Data Scientist - Becario por mes
paris,Deepomatic,Sobre 41 mil € -45 mil €,Data Scientist
paris,SIX Telekurs USA,Sobre 36 mil € -39 mil €,Data Scientist
paris,Lucky Cart,Sobre 43 mil € -47 mil €,Data Scientist
paris,Predictice,Sobre 45 mil € -48 mil €,Data Scientist
paris,GE Digital,Sobre 43 mil € -46 mil €,Data Scientist
paris,Transavia,Sobre 41 mil € -44 mil €,Data Scientist
paris,Incepto,Sobre 1 mil € -2 mil €,Data Scientist - Becario por mes
paris,Pernod Ricard,Sobre 1 mil € -2 mil €,Data Scientist - Becario por mes
paris,Botify,Sobre 50 mil € -54 mil €,Data Scientist
paris,CEPREMAP,Sobre 2 mil € -2 mil €,Data Scientist - Proveedor de servicios por mes
paris,BNP Paribas Lease Group,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,SFR,Sobre 45 mil € -48 mil €,Data Scientist
paris,Collective Thinking,Sobre 41 mil € -45 mil €,Data Scientist
paris,Business France,Sobre 2 mil € -2 mil €,Data Scientist - Por mes
paris,Santiane,Sobre 987 € -1 mil €,Data Scientist - Becario por mes
paris,Palo IT,Sobre 41 mil € -44 mil €,Data Scientist
paris,Solocal,Sobre 53 mil € -58 mil €,Data Scientist - Proveedor de servicios
paris,Lamarck Group,Sobre 46 mil € -51 mil €,Data Scientist
paris,Sowee,Sobre 682 € -740 €,Data Scientist - Becario por mes
paris,Groupe Fnac Darty,Sobre 980 € -1 mil €,Data Scientist - Becario por mes
paris,Amazon,Sobre 21 mil € -22 mil €,Data Scientist - Becario
paris,CACIB,Sobre 1 mil € -2 mil €,Data Scientist - Por mes
paris,Schneider Electric,Sobre 45 mil € -49 mil €,Data Scientist
paris,Nova Consulting,Sobre 1 mil € -2 mil €,Data Scientist - Becario por mes
paris,M13h,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Ministère de la Transition écologique et solidaire,Sobre 534 € -576 €,Data Scientist - Becario por mes
paris,Bleckwen,Sobre 42 mil € -45 mil €,Data Scientist
paris,L'argus,Sobre 40 mil € -44 mil €,Data Scientist
paris,CENTRE D’ACCÈS SÉCURISÉ AUX DONNÉES,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Pennylane (France),Sobre 59 mil € -63 mil €,Data Scientist
paris,Fyte,Sobre 59 mil € -64 mil €,Data Scientist
paris,Showroomprive.com,Sobre 40 mil € -43 mil €,Data Scientist
paris,Institut Gustave Roussy,Sobre 64 mil € -69 mil €,Data Scientist
paris,Peugeot,Sobre 983 € -1 mil €,Data Scientist - Becario por mes
paris,Altran Technologies,Sobre 35 mil € -37 mil €,Data Scientist
paris,Telecom Paristech,Sobre 42 mil € -45 mil €,Data Scientist - Proveedor de servicios
paris,Ministère des Armées,Sobre 2 mil € -2 mil €,Data Scientist - Proveedor de servicios por mes
paris,Micropole,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Amundi,Sobre 1 mil € -2 mil €,Data Scientist - Becario por mes
paris,Logotel,Sobre 36 mil € -40 mil €,Data Scientist
paris,GE Healthcare,Sobre 50 mil € -54 mil €,Data Scientist
paris,haksell.fr,Sobre 42 € -45 € por hora,Data Scientist - Por hora
paris,Zaion,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Swiss Life,Sobre 2 mil € -2 mil €,Data Scientist - Proveedor de servicios por mes
paris,Saagie,Sobre 38 mil € -40 mil €,Data Scientist
paris,Withings,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Boursorama,Sobre 60 mil € -64 mil €,Data Scientist
paris,Attraqt,Sobre 56 mil € -60 mil €,Data Scientist
paris,Groupe ADP,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,Dassault Systemes,Sobre 1 mil € -2 mil €,Data Scientist - Por mes
paris,OSMOS Group,Sobre 36 mil € -39 mil €,Data Scientist
paris,southpigalle,Sobre 992 € -1 mil €,Data Scientist - Becario por mes
paris,Groupe Rocher,Sobre 1 mil € -1 mil €,Data Scientist - Becario por mes
paris,GL,Sobre 2 mil € -2 mil €,Data Scientist - Proveedor de servicios por mes
paris,RATP Group,Sobre 1 mil € -1 mil €,Data Scientist - Por mes
